ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
3884,2,3,aceptable,8914014,2021-01-03T00:00:00.000000Z
3885,5,5,excelente,18362,2022-02-12T00:00:00.000000Z
3886,2,1,regular,3573058,2021-05-20T00:00:00.000000Z
3887,3,2,aceptable,18442,2022-09-04T00:00:00.000000Z
3888,3,4,muy bueno,7356671,2023-09-07T00:00:00.000000Z
3889,2,3,aceptable,18154,2021-12-19T00:00:00.000000Z
3890,3,3,muy bueno,17047,2021-09-23T00:00:00.000000Z
3891,4,5,excelente,18614,2021-06-16T00:00:00.000000Z
3892,3,2,aceptable,17583,2022-01-19T00:00:00.000000Z
3893,2,1,regular,16713,2023-03-22T00:00:00.000000Z
3894,4,3,muy bueno,17924,2021-07-30T00:00:00.000000Z
3895,5,4,excelente,17078,2022-10-09T00:00:00.000000Z
3896,5,4,excelente,17198,2021-04-18T00:00:00.000000Z
3897,4,4,excelente,5240105,2022-05-30T00:00:00.000000Z
3898,5,5,excelente,18107,2023-06-21T00:00:00.000000Z
3899,2,3,aceptable,18417,2021-03-30T00:00:00.000000Z
3900,4,5,excelente,17093,2023-12-11T00:00:00.000000Z
3901,3,4,muy bueno,16846,2023-04-08T00:00:00.000000Z
3902,2,3,aceptable,18505,2021-07-21T00:00:00.000000Z
3903,5,4,excelente,5653727,2022-09-22T00:00:00.000000Z
3904,5,5,excelente,17901,2023-02-22T00:00:00.000000Z
3905,1,1,deficiente,17983,2023-10-12T00:00:00.000000Z
3906,2,3,aceptable,18569,2021-04-14T00:00:00.000000Z
3907,2,3,aceptable,7245849,2021-01-10T00:00:00.000000Z
3908,1,2,regular,16958,2023-09-21T00:00:00.000000Z
3909,4,4,excelente,17373,2022-08-20T00:00:00.000000Z
3910,3,3,muy bueno,18560,2021-03-27T00:00:00.000000Z
3911,3,3,muy bueno,17344,2021-08-19T00:00:00.000000Z
3912,4,5,excelente,3573005,2023-11-14T00:00:00.000000Z
3913,5,5,excelente,17114,2022-10-12T00:00:00.000000Z
3914,1,1,deficiente,18398,2021-08-02T00:00:00.000000Z
3915,4,3,muy bueno,3573332,2022-11-29T00:00:00.000000Z
3916,2,1,regular,8786012,2023-05-18T00:00:00.000000Z
3917,4,3,muy bueno,18122,2021-01-20T00:00:00.000000Z
3918,5,5,excelente,17974,2023-03-20T00:00:00.000000Z
3919,4,5,excelente,17610,2022-05-04T00:00:00.000000Z
3920,2,2,aceptable,17903,2023-03-04T00:00:00.000000Z
3921,3,3,muy bueno,17539,2022-06-18T00:00:00.000000Z
3922,2,3,aceptable,16966,2023-07-17T00:00:00.000000Z
3923,5,5,excelente,17391,2021-01-11T00:00:00.000000Z
3924,4,4,excelente,8799532,2023-01-04T00:00:00.000000Z
3925,1,1,deficiente,18414,2023-07-16T00:00:00.000000Z
3926,5,4,excelente,17163,2021-12-25T00:00:00.000000Z
3927,2,3,aceptable,17423,2023-08-22T00:00:00.000000Z
3928,3,4,muy bueno,52182,2023-01-09T00:00:00.000000Z
3929,1,1,deficiente,9181989,2023-04-30T00:00:00.000000Z
3930,5,5,excelente,17460,2023-02-10T00:00:00.000000Z
3931,4,5,excelente,5653905,2023-06-17T00:00:00.000000Z
3932,3,2,aceptable,17081,2021-07-25T00:00:00.000000Z
3933,3,4,muy bueno,18170,2022-11-08T00:00:00.000000Z
3934,3,4,muy bueno,52078,2023-12-22T00:00:00.000000Z
3935,5,4,excelente,52144,2022-04-28T00:00:00.000000Z
3936,1,2,regular,3531281,2023-02-27T00:00:00.000000Z
3937,1,2,regular,52206,2023-09-19T00:00:00.000000Z
3938,4,3,muy bueno,18138,2021-05-09T00:00:00.000000Z
3939,1,1,deficiente,7889423,2021-11-23T00:00:00.000000Z
3940,3,4,muy bueno,17542,2021-10-27T00:00:00.000000Z
3941,3,2,aceptable,3573051,2021-05-20T00:00:00.000000Z
3942,2,1,regular,17695,2023-04-12T00:00:00.000000Z
3943,5,4,excelente,7933003,2023-07-27T00:00:00.000000Z
3944,1,1,deficiente,17316,2022-01-06T00:00:00.000000Z
3945,1,1,deficiente,5211393,2023-02-06T00:00:00.000000Z
3946,1,2,regular,18051,2023-02-01T00:00:00.000000Z
3947,4,5,excelente,18444,2023-10-01T00:00:00.000000Z
3948,4,4,excelente,17213,2022-06-20T00:00:00.000000Z
3949,4,4,excelente,17543,2023-06-27T00:00:00.000000Z
3950,3,4,muy bueno,17694,2023-01-03T00:00:00.000000Z
3951,3,4,muy bueno,17617,2023-02-20T00:00:00.000000Z
3952,5,5,excelente,16988,2023-05-04T00:00:00.000000Z
3953,5,5,excelente,16825,2023-11-08T00:00:00.000000Z
3954,2,1,regular,9403201,2023-12-24T00:00:00.000000Z
3955,3,3,muy bueno,5240110,2021-01-07T00:00:00.000000Z
3956,5,4,excelente,17705,2021-10-04T00:00:00.000000Z
3957,1,2,regular,17769,2023-03-05T00:00:00.000000Z
3958,2,2,aceptable,18173,2023-02-22T00:00:00.000000Z
3959,4,3,muy bueno,17526,2022-05-16T00:00:00.000000Z
3960,5,5,excelente,5240277,2023-08-24T00:00:00.000000Z
3961,1,1,deficiente,52169,2023-06-24T00:00:00.000000Z
3962,3,4,muy bueno,17396,2021-02-10T00:00:00.000000Z
3963,1,2,regular,17650,2023-03-23T00:00:00.000000Z
3964,1,1,deficiente,52051,2022-07-02T00:00:00.000000Z
3965,3,4,muy bueno,5654059,2023-02-13T00:00:00.000000Z
3966,1,1,deficiente,52066,2023-05-06T00:00:00.000000Z
3967,1,1,deficiente,17327,2023-03-18T00:00:00.000000Z
3968,1,1,deficiente,18050,2022-02-26T00:00:00.000000Z
3969,3,3,muy bueno,18037,2022-12-17T00:00:00.000000Z
3970,2,1,regular,17565,2022-02-01T00:00:00.000000Z
3971,4,5,excelente,17154,2023-03-10T00:00:00.000000Z
3972,2,1,regular,17693,2022-11-24T00:00:00.000000Z
3973,2,3,aceptable,18367,2023-11-16T00:00:00.000000Z
3974,4,5,excelente,17614,2022-06-07T00:00:00.000000Z
3975,4,4,excelente,18444,2022-12-21T00:00:00.000000Z
3976,5,5,excelente,17868,2021-01-06T00:00:00.000000Z
3977,2,3,aceptable,8786012,2022-07-21T00:00:00.000000Z
3978,1,1,deficiente,52089,2022-10-21T00:00:00.000000Z
3979,3,3,muy bueno,17602,2023-08-08T00:00:00.000000Z
3980,5,5,excelente,17994,2023-10-25T00:00:00.000000Z
3981,4,5,excelente,52123,2023-05-02T00:00:00.000000Z
3982,5,4,excelente,7280401,2022-05-16T00:00:00.000000Z
3983,3,4,muy bueno,18211,2023-07-16T00:00:00.000000Z
3984,3,2,aceptable,4704499,2023-11-29T00:00:00.000000Z
3985,2,1,regular,17294,2021-12-12T00:00:00.000000Z
3986,3,2,aceptable,17397,2021-07-30T00:00:00.000000Z
3987,3,4,muy bueno,5653960,2021-07-17T00:00:00.000000Z
3988,4,3,muy bueno,18212,2021-12-06T00:00:00.000000Z
3989,1,2,regular,17558,2022-10-16T00:00:00.000000Z
3990,3,4,muy bueno,18304,2021-09-13T00:00:00.000000Z
3991,2,3,aceptable,17530,2023-12-30T00:00:00.000000Z
3992,5,4,excelente,5166868,2023-10-03T00:00:00.000000Z
3993,4,4,excelente,17601,2023-05-15T00:00:00.000000Z
3994,3,2,aceptable,17041,2021-02-15T00:00:00.000000Z
3995,1,1,deficiente,18487,2021-05-27T00:00:00.000000Z
3996,2,1,regular,52196,2023-10-24T00:00:00.000000Z
3997,1,1,deficiente,9269361,2023-11-21T00:00:00.000000Z
3998,4,5,excelente,18108,2021-05-21T00:00:00.000000Z
3999,5,5,excelente,18540,2022-08-29T00:00:00.000000Z
4000,4,4,excelente,17256,2023-01-13T00:00:00.000000Z
4001,4,3,muy bueno,5195695,2021-08-29T00:00:00.000000Z
4002,4,3,muy bueno,52040,2023-11-02T00:00:00.000000Z
4003,1,1,deficiente,5241175,2021-02-27T00:00:00.000000Z
4004,5,5,excelente,17297,2021-03-22T00:00:00.000000Z
4005,3,4,muy bueno,8775149,2022-04-04T00:00:00.000000Z
4006,1,1,deficiente,52108,2021-06-07T00:00:00.000000Z
4007,4,5,excelente,8799554,2021-10-23T00:00:00.000000Z
4008,3,4,muy bueno,18046,2021-04-26T00:00:00.000000Z
4009,3,4,muy bueno,17722,2023-06-13T00:00:00.000000Z
4010,4,3,muy bueno,16718,2021-03-15T00:00:00.000000Z
4011,2,3,aceptable,17069,2022-03-30T00:00:00.000000Z
4012,2,3,aceptable,18448,2023-04-18T00:00:00.000000Z
4013,3,3,muy bueno,17709,2021-05-03T00:00:00.000000Z
4014,3,3,muy bueno,18046,2021-12-01T00:00:00.000000Z
4015,3,4,muy bueno,18582,2023-05-15T00:00:00.000000Z
4016,1,1,deficiente,16872,2023-07-04T00:00:00.000000Z
4017,4,3,muy bueno,9492616,2021-12-14T00:00:00.000000Z
4018,4,3,muy bueno,18234,2023-10-22T00:00:00.000000Z
4019,4,4,excelente,5261893,2021-02-12T00:00:00.000000Z
4020,3,2,aceptable,18498,2022-01-18T00:00:00.000000Z
4021,1,1,deficiente,16746,2023-01-24T00:00:00.000000Z
4022,3,2,aceptable,5219922,2023-06-11T00:00:00.000000Z
4023,2,3,aceptable,17993,2023-10-18T00:00:00.000000Z
4024,1,2,regular,17589,2023-08-05T00:00:00.000000Z
4025,2,2,aceptable,17942,2023-03-23T00:00:00.000000Z
4026,3,2,aceptable,17273,2022-05-06T00:00:00.000000Z
4027,2,3,aceptable,3568708,2021-03-10T00:00:00.000000Z
4028,4,5,excelente,17745,2022-12-28T00:00:00.000000Z
4029,5,5,excelente,18114,2023-07-14T00:00:00.000000Z
4030,5,5,excelente,17035,2023-01-21T00:00:00.000000Z
4031,5,5,excelente,7129038,2021-12-05T00:00:00.000000Z
4032,4,5,excelente,18435,2023-05-13T00:00:00.000000Z
4033,4,4,excelente,18438,2023-12-18T00:00:00.000000Z
4034,3,2,aceptable,7107693,2023-09-08T00:00:00.000000Z
4035,1,1,deficiente,18040,2022-06-11T00:00:00.000000Z
4036,4,5,excelente,17171,2022-09-05T00:00:00.000000Z
4037,2,1,regular,17595,2021-08-11T00:00:00.000000Z
4038,3,2,aceptable,17688,2022-09-25T00:00:00.000000Z
4039,1,2,regular,17980,2022-02-21T00:00:00.000000Z
4040,3,4,muy bueno,17149,2022-05-24T00:00:00.000000Z
4041,5,5,excelente,52123,2022-09-09T00:00:00.000000Z
4042,2,1,regular,5071674,2023-01-27T00:00:00.000000Z
4043,4,4,excelente,17026,2023-07-06T00:00:00.000000Z
4044,2,2,aceptable,18393,2023-04-01T00:00:00.000000Z
4045,5,5,excelente,17670,2022-06-19T00:00:00.000000Z
4046,2,1,regular,18612,2022-01-30T00:00:00.000000Z
4047,5,5,excelente,16769,2023-01-04T00:00:00.000000Z
4048,4,5,excelente,17247,2022-05-10T00:00:00.000000Z
4049,1,1,deficiente,9237483,2023-02-19T00:00:00.000000Z
4050,3,2,aceptable,3991019,2021-07-01T00:00:00.000000Z
4051,4,4,excelente,4988302,2022-04-28T00:00:00.000000Z
4052,1,1,deficiente,17853,2022-06-14T00:00:00.000000Z
4053,4,4,excelente,16805,2023-05-11T00:00:00.000000Z
4054,4,4,excelente,16733,2023-08-15T00:00:00.000000Z
4055,1,2,regular,17280,2023-11-15T00:00:00.000000Z
4056,5,4,excelente,18023,2021-07-15T00:00:00.000000Z
4057,4,3,muy bueno,17081,2021-02-02T00:00:00.000000Z
4058,2,3,aceptable,7126585,2022-08-17T00:00:00.000000Z
4059,4,4,excelente,16669,2021-12-22T00:00:00.000000Z
4060,1,1,deficiente,5246191,2023-09-27T00:00:00.000000Z
4061,2,1,regular,18249,2023-10-26T00:00:00.000000Z
4062,5,5,excelente,17089,2022-01-10T00:00:00.000000Z
4063,3,4,muy bueno,18162,2022-06-21T00:00:00.000000Z
4064,3,3,muy bueno,18377,2023-02-07T00:00:00.000000Z
4065,2,2,aceptable,17526,2023-07-20T00:00:00.000000Z
4066,1,1,deficiente,17254,2023-10-02T00:00:00.000000Z
4067,4,4,excelente,17693,2023-02-17T00:00:00.000000Z
4068,2,2,aceptable,5211176,2022-06-17T00:00:00.000000Z
4069,3,4,muy bueno,5654016,2021-12-16T00:00:00.000000Z
4070,1,1,deficiente,18233,2023-02-19T00:00:00.000000Z
4071,2,1,regular,18121,2022-06-04T00:00:00.000000Z
4072,3,2,aceptable,17281,2023-03-29T00:00:00.000000Z
4073,2,1,regular,8941727,2023-03-08T00:00:00.000000Z
4074,1,2,regular,16762,2021-09-10T00:00:00.000000Z
4075,3,2,aceptable,18518,2023-10-19T00:00:00.000000Z
4076,3,3,muy bueno,17059,2022-05-30T00:00:00.000000Z
4077,4,5,excelente,17514,2022-10-21T00:00:00.000000Z
4078,4,5,excelente,16972,2023-03-12T00:00:00.000000Z
4079,1,2,regular,16815,2021-04-29T00:00:00.000000Z
4080,3,3,muy bueno,52068,2023-07-21T00:00:00.000000Z
4081,3,4,muy bueno,17026,2021-06-21T00:00:00.000000Z
4082,4,5,excelente,17718,2023-05-05T00:00:00.000000Z
4083,5,5,excelente,17291,2022-03-30T00:00:00.000000Z
4084,1,1,deficiente,17559,2023-08-18T00:00:00.000000Z
4085,4,3,muy bueno,3568177,2022-01-17T00:00:00.000000Z
4086,5,4,excelente,18552,2023-05-26T00:00:00.000000Z
4087,2,3,aceptable,7802464,2022-06-28T00:00:00.000000Z
4088,3,4,muy bueno,7072722,2023-06-03T00:00:00.000000Z
4089,1,1,deficiente,52137,2022-08-16T00:00:00.000000Z
4090,2,1,regular,9243145,2021-06-18T00:00:00.000000Z
4091,5,5,excelente,17572,2021-01-01T00:00:00.000000Z
4092,5,4,excelente,7595814,2022-06-26T00:00:00.000000Z
4093,3,3,muy bueno,16886,2022-09-20T00:00:00.000000Z
4094,3,2,aceptable,17145,2021-06-24T00:00:00.000000Z
4095,3,3,muy bueno,17718,2022-06-19T00:00:00.000000Z
4096,4,3,muy bueno,7943778,2021-04-20T00:00:00.000000Z
4097,5,4,excelente,7838818,2023-03-18T00:00:00.000000Z
4098,1,2,regular,18003,2023-03-26T00:00:00.000000Z
4099,4,5,excelente,5240107,2023-01-06T00:00:00.000000Z
4100,4,5,excelente,7126499,2021-01-29T00:00:00.000000Z
4101,1,1,deficiente,17120,2023-09-09T00:00:00.000000Z
4102,5,4,excelente,18536,2021-07-06T00:00:00.000000Z
4103,1,2,regular,5240110,2021-12-08T00:00:00.000000Z
4104,3,4,muy bueno,16742,2022-07-03T00:00:00.000000Z
4105,4,5,excelente,7861611,2023-07-12T00:00:00.000000Z
4106,1,2,regular,18374,2022-08-19T00:00:00.000000Z
4107,3,4,muy bueno,8800261,2023-01-04T00:00:00.000000Z
4108,2,3,aceptable,5261893,2023-04-04T00:00:00.000000Z
4109,3,3,muy bueno,17775,2023-04-17T00:00:00.000000Z
4110,3,3,muy bueno,5174692,2021-01-08T00:00:00.000000Z
4111,4,4,excelente,18288,2023-09-19T00:00:00.000000Z
4112,3,2,aceptable,16874,2023-12-27T00:00:00.000000Z
4113,3,3,muy bueno,17865,2022-07-26T00:00:00.000000Z
4114,1,2,regular,17839,2023-11-04T00:00:00.000000Z
4115,3,4,muy bueno,18568,2021-07-11T00:00:00.000000Z
4116,1,1,deficiente,17550,2023-11-20T00:00:00.000000Z
4117,3,2,aceptable,8798266,2023-06-27T00:00:00.000000Z
4118,4,4,excelente,18363,2022-07-31T00:00:00.000000Z
4119,5,4,excelente,17863,2022-10-12T00:00:00.000000Z
4120,1,1,deficiente,17055,2022-12-10T00:00:00.000000Z
4121,3,4,muy bueno,16873,2021-02-08T00:00:00.000000Z
4122,2,1,regular,16830,2021-09-02T00:00:00.000000Z
4123,1,2,regular,17334,2022-07-06T00:00:00.000000Z
4124,4,3,muy bueno,17328,2022-06-28T00:00:00.000000Z
4125,2,1,regular,17688,2021-09-02T00:00:00.000000Z
4126,1,1,deficiente,17831,2023-02-02T00:00:00.000000Z
4127,2,3,aceptable,17618,2021-07-12T00:00:00.000000Z
4128,2,3,aceptable,16711,2022-07-21T00:00:00.000000Z
4129,5,5,excelente,18581,2023-04-19T00:00:00.000000Z
4130,1,2,regular,16850,2022-07-04T00:00:00.000000Z
4131,1,1,deficiente,7840614,2021-11-01T00:00:00.000000Z
4132,5,4,excelente,17996,2022-05-18T00:00:00.000000Z
4133,3,3,muy bueno,52075,2023-01-08T00:00:00.000000Z
4134,2,3,aceptable,16699,2023-01-31T00:00:00.000000Z
4135,2,1,regular,17473,2022-07-03T00:00:00.000000Z
4136,3,3,muy bueno,16871,2021-11-04T00:00:00.000000Z
4137,2,3,aceptable,17440,2021-11-19T00:00:00.000000Z
4138,1,2,regular,17983,2022-11-15T00:00:00.000000Z
4139,5,5,excelente,17712,2021-04-13T00:00:00.000000Z
4140,2,2,aceptable,17159,2021-12-06T00:00:00.000000Z
4141,2,3,aceptable,18397,2023-09-10T00:00:00.000000Z
4142,1,1,deficiente,16845,2022-09-03T00:00:00.000000Z
4143,2,1,regular,17461,2021-01-25T00:00:00.000000Z
4144,5,5,excelente,17891,2021-06-07T00:00:00.000000Z
4145,4,4,excelente,17761,2021-04-11T00:00:00.000000Z
4146,2,3,aceptable,17181,2022-09-14T00:00:00.000000Z
4147,3,3,muy bueno,5220743,2021-10-03T00:00:00.000000Z
4148,5,5,excelente,18623,2021-06-05T00:00:00.000000Z
4149,2,3,aceptable,52199,2023-02-11T00:00:00.000000Z
4150,2,2,aceptable,5241185,2022-05-13T00:00:00.000000Z
4151,2,1,regular,17640,2023-07-24T00:00:00.000000Z
4152,1,1,deficiente,17461,2023-07-15T00:00:00.000000Z
4153,2,1,regular,16902,2022-06-26T00:00:00.000000Z
4154,2,1,regular,7021749,2021-05-01T00:00:00.000000Z
4155,2,2,aceptable,18224,2021-11-07T00:00:00.000000Z
4156,1,1,deficiente,17283,2021-12-10T00:00:00.000000Z
4157,4,5,excelente,52082,2022-03-28T00:00:00.000000Z
4158,4,3,muy bueno,5213820,2022-07-24T00:00:00.000000Z
4159,1,1,deficiente,17259,2021-12-20T00:00:00.000000Z
4160,4,5,excelente,52121,2023-09-27T00:00:00.000000Z
4161,2,1,regular,17290,2023-04-09T00:00:00.000000Z
4162,1,2,regular,4730844,2023-10-12T00:00:00.000000Z
4163,4,4,excelente,17684,2022-06-28T00:00:00.000000Z
4164,4,4,excelente,17686,2022-07-05T00:00:00.000000Z
4165,3,2,aceptable,9237040,2023-06-01T00:00:00.000000Z
4166,3,3,muy bueno,17725,2022-08-10T00:00:00.000000Z
4167,5,4,excelente,9294001,2022-12-29T00:00:00.000000Z
4168,5,4,excelente,18561,2022-10-22T00:00:00.000000Z
4169,2,1,regular,5237108,2023-01-18T00:00:00.000000Z
4170,3,4,muy bueno,5653933,2022-01-11T00:00:00.000000Z
4171,1,1,deficiente,5246181,2022-12-04T00:00:00.000000Z
4172,4,5,excelente,5654014,2021-10-21T00:00:00.000000Z
4173,1,1,deficiente,16780,2021-06-04T00:00:00.000000Z
4174,1,1,deficiente,18458,2022-10-31T00:00:00.000000Z
4175,2,2,aceptable,18377,2021-02-17T00:00:00.000000Z
4176,3,4,muy bueno,17363,2021-11-06T00:00:00.000000Z
4177,4,4,excelente,18542,2023-11-11T00:00:00.000000Z
4178,4,4,excelente,17372,2022-01-30T00:00:00.000000Z
4179,2,1,regular,17110,2023-01-26T00:00:00.000000Z
4180,4,3,muy bueno,16774,2022-05-10T00:00:00.000000Z
4181,4,3,muy bueno,17045,2023-08-09T00:00:00.000000Z
4182,1,1,deficiente,52110,2023-09-28T00:00:00.000000Z
4183,4,3,muy bueno,18452,2021-10-05T00:00:00.000000Z
4184,5,4,excelente,17212,2021-02-28T00:00:00.000000Z
4185,3,2,aceptable,18452,2021-07-05T00:00:00.000000Z
4186,2,3,aceptable,17289,2022-01-26T00:00:00.000000Z
4187,2,1,regular,18165,2022-09-02T00:00:00.000000Z
4188,5,5,excelente,18473,2021-09-24T00:00:00.000000Z
4189,2,2,aceptable,7162545,2022-12-06T00:00:00.000000Z
4190,4,4,excelente,18036,2022-05-08T00:00:00.000000Z
4191,3,4,muy bueno,18412,2022-07-03T00:00:00.000000Z
4192,2,3,aceptable,17249,2021-09-24T00:00:00.000000Z
4193,3,2,aceptable,18442,2023-03-11T00:00:00.000000Z
4194,3,3,muy bueno,9295425,2023-11-19T00:00:00.000000Z
4195,1,1,deficiente,4731641,2023-04-04T00:00:00.000000Z
4196,4,4,excelente,16677,2021-02-25T00:00:00.000000Z
4197,1,2,regular,17709,2021-08-07T00:00:00.000000Z
4198,3,4,muy bueno,17770,2021-08-12T00:00:00.000000Z
4199,2,1,regular,5240284,2023-05-02T00:00:00.000000Z
4200,5,4,excelente,451351,2023-12-26T00:00:00.000000Z
4201,3,3,muy bueno,7838817,2023-05-10T00:00:00.000000Z
4202,4,3,muy bueno,7903120,2021-12-23T00:00:00.000000Z
4203,2,2,aceptable,17793,2022-02-05T00:00:00.000000Z
4204,1,1,deficiente,18628,2021-07-28T00:00:00.000000Z
4205,2,1,regular,17266,2021-11-26T00:00:00.000000Z
4206,5,5,excelente,17853,2023-07-28T00:00:00.000000Z
4207,3,2,aceptable,18046,2023-12-29T00:00:00.000000Z
4208,5,5,excelente,17147,2021-05-09T00:00:00.000000Z
4209,5,4,excelente,18343,2022-07-21T00:00:00.000000Z
4210,2,2,aceptable,4988302,2021-08-10T00:00:00.000000Z
4211,5,5,excelente,17749,2021-02-19T00:00:00.000000Z
4212,2,2,aceptable,9187536,2022-02-04T00:00:00.000000Z
4213,2,1,regular,17355,2021-02-11T00:00:00.000000Z
4214,4,4,excelente,17449,2023-10-26T00:00:00.000000Z
4215,4,3,muy bueno,16730,2023-07-03T00:00:00.000000Z
4216,2,1,regular,17892,2021-01-31T00:00:00.000000Z
4217,5,5,excelente,17506,2022-05-30T00:00:00.000000Z
4218,1,2,regular,18280,2021-11-03T00:00:00.000000Z
4219,1,1,deficiente,18062,2022-09-12T00:00:00.000000Z
4220,1,1,deficiente,18467,2021-05-25T00:00:00.000000Z
4221,5,4,excelente,17481,2022-10-04T00:00:00.000000Z
4222,1,2,regular,4990656,2023-01-08T00:00:00.000000Z
4223,4,4,excelente,17016,2021-03-01T00:00:00.000000Z
4224,2,2,aceptable,4985689,2022-07-20T00:00:00.000000Z
4225,4,5,excelente,8776081,2022-06-30T00:00:00.000000Z
4226,5,4,excelente,17595,2021-11-07T00:00:00.000000Z
4227,5,5,excelente,18532,2021-12-07T00:00:00.000000Z
4228,5,4,excelente,5071674,2022-07-25T00:00:00.000000Z
4229,3,2,aceptable,8799554,2023-11-01T00:00:00.000000Z
4230,4,3,muy bueno,18194,2021-04-17T00:00:00.000000Z
4231,2,1,regular,16830,2021-03-20T00:00:00.000000Z
4232,1,1,deficiente,18435,2021-01-02T00:00:00.000000Z
4233,5,4,excelente,52166,2021-05-26T00:00:00.000000Z
4234,3,2,aceptable,18354,2023-06-22T00:00:00.000000Z
4235,3,3,muy bueno,52189,2021-03-09T00:00:00.000000Z
4236,1,1,deficiente,5800211,2022-06-12T00:00:00.000000Z
4237,5,5,excelente,16944,2021-11-03T00:00:00.000000Z
4238,3,2,aceptable,18177,2023-01-01T00:00:00.000000Z
4239,2,1,regular,5178801,2022-09-04T00:00:00.000000Z
4240,3,4,muy bueno,451531,2021-09-06T00:00:00.000000Z
4241,5,5,excelente,4737942,2022-12-25T00:00:00.000000Z
4242,3,3,muy bueno,17562,2023-11-07T00:00:00.000000Z
4243,3,4,muy bueno,52160,2022-09-23T00:00:00.000000Z
4244,2,1,regular,17542,2022-07-30T00:00:00.000000Z
4245,2,1,regular,17980,2021-05-30T00:00:00.000000Z
4246,1,2,regular,7130028,2021-08-04T00:00:00.000000Z
4247,3,4,muy bueno,18617,2022-07-17T00:00:00.000000Z
4248,3,4,muy bueno,4792812,2023-07-02T00:00:00.000000Z
4249,1,2,regular,17388,2022-01-30T00:00:00.000000Z
4250,2,3,aceptable,17501,2023-02-04T00:00:00.000000Z
4251,3,3,muy bueno,17306,2023-12-26T00:00:00.000000Z
4252,2,1,regular,17357,2023-04-15T00:00:00.000000Z
4253,1,2,regular,4989404,2022-09-15T00:00:00.000000Z
4254,2,1,regular,17340,2023-02-19T00:00:00.000000Z
4255,2,2,aceptable,16758,2023-08-24T00:00:00.000000Z
4256,3,4,muy bueno,9049658,2022-06-27T00:00:00.000000Z
4257,2,2,aceptable,3740788,2021-10-19T00:00:00.000000Z
4258,3,2,aceptable,4737941,2021-07-26T00:00:00.000000Z
4259,4,3,muy bueno,8799549,2021-01-02T00:00:00.000000Z
4260,3,3,muy bueno,5224222,2023-06-16T00:00:00.000000Z
4261,5,5,excelente,18487,2021-03-15T00:00:00.000000Z
4262,1,1,deficiente,17843,2021-04-11T00:00:00.000000Z
4263,5,4,excelente,3960567,2022-02-12T00:00:00.000000Z
4264,2,2,aceptable,17331,2021-03-01T00:00:00.000000Z
4265,3,2,aceptable,4749895,2021-08-30T00:00:00.000000Z
4266,2,3,aceptable,18282,2023-07-22T00:00:00.000000Z
4267,4,5,excelente,17293,2023-03-28T00:00:00.000000Z
4268,1,1,deficiente,17923,2022-12-23T00:00:00.000000Z
4269,4,5,excelente,17991,2021-06-26T00:00:00.000000Z
4270,4,5,excelente,17638,2023-04-11T00:00:00.000000Z
4271,3,4,muy bueno,9237483,2023-02-02T00:00:00.000000Z
4272,3,3,muy bueno,17705,2021-03-03T00:00:00.000000Z
4273,1,1,deficiente,18629,2021-07-29T00:00:00.000000Z
4274,2,3,aceptable,18390,2021-02-05T00:00:00.000000Z
4275,2,2,aceptable,7930170,2023-08-28T00:00:00.000000Z
4276,3,2,aceptable,5241171,2022-02-09T00:00:00.000000Z
4277,1,2,regular,18416,2021-01-22T00:00:00.000000Z
4278,4,3,muy bueno,5237108,2022-06-08T00:00:00.000000Z
4279,1,1,deficiente,9269361,2023-12-04T00:00:00.000000Z
4280,1,1,deficiente,17054,2023-07-12T00:00:00.000000Z
4281,3,4,muy bueno,18151,2022-07-29T00:00:00.000000Z
4282,5,5,excelente,18612,2022-07-29T00:00:00.000000Z
4283,4,3,muy bueno,17106,2021-02-01T00:00:00.000000Z
4284,5,4,excelente,18196,2021-10-27T00:00:00.000000Z
4285,2,2,aceptable,7896349,2021-08-13T00:00:00.000000Z
4286,5,5,excelente,17372,2021-01-10T00:00:00.000000Z
4287,2,3,aceptable,17754,2022-05-04T00:00:00.000000Z
4288,4,3,muy bueno,52207,2022-01-09T00:00:00.000000Z
4289,3,3,muy bueno,17710,2023-06-20T00:00:00.000000Z
4290,4,3,muy bueno,17473,2021-04-09T00:00:00.000000Z
4291,2,3,aceptable,17142,2023-04-29T00:00:00.000000Z
4292,4,4,excelente,18015,2023-01-09T00:00:00.000000Z
4293,5,5,excelente,16813,2021-06-20T00:00:00.000000Z
4294,2,1,regular,17411,2021-02-05T00:00:00.000000Z
4295,4,5,excelente,52164,2021-06-26T00:00:00.000000Z
4296,1,1,deficiente,18073,2023-09-11T00:00:00.000000Z
4297,1,1,deficiente,17763,2022-11-02T00:00:00.000000Z
4298,5,5,excelente,18529,2022-07-11T00:00:00.000000Z
4299,4,4,excelente,17658,2023-09-14T00:00:00.000000Z
4300,5,4,excelente,17242,2021-12-18T00:00:00.000000Z
4301,1,2,regular,5213821,2021-11-29T00:00:00.000000Z
4302,4,3,muy bueno,18587,2022-08-14T00:00:00.000000Z
4303,1,2,regular,52213,2021-01-30T00:00:00.000000Z
4304,1,1,deficiente,16972,2022-05-03T00:00:00.000000Z
